,Image_Label,Image_Class,Image_Path
191,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085049_2.jpg
852,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_92000094_1.jpg
1094,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085127_2.jpg
1199,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085231_3.jpg
1457,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041092_1.jpg
1285,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085297_1.jpg
937,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12100049_1.jpg
566,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085086_2.jpg
757,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085286_1.jpg
192,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_50600070_1.jpg
346,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12100126_0.jpg
776,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085087_7.jpg
545,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_44000094_2.jpg
111,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085280_6.jpg
634,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_90100017_1.jpg
383,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085131_1.jpg
1010,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_44000020_1.jpg
1469,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085275_1.jpg
288,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12000204_3.jpg
1189,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_50600074_4.jpg
354,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041105_1.jpg
1437,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085259_9.jpg
1167,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_50600065_4.jpg
927,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085314_1.jpg
141,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041036_1.jpg
1243,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085187_7.jpg
756,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_92000037_1.jpg
110,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_13000007_1.jpg
95,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12100153_2.jpg
721,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085285_1.jpg
952,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_13000203_1.jpg
669,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_50600030_1.jpg
760,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_77000027_7.jpg
1330,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_44000054_1.jpg
1416,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_13000023_2.jpg
388,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085019_3.jpg
1155,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085144_1.jpg
177,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12100197_1.jpg
1280,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_44000090_3.jpg
1133,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085116_6.jpg
332,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085140_2.jpg
948,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085290_1.jpg
779,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085255_1.jpg
304,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12100160_7.jpg
1095,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085171_1.jpg
1498,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085259_1.jpg
1203,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_44000020_3.jpg
1074,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_50600046_1.jpg
291,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085210_3.jpg
495,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12300133_1.jpg
80,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_44000098_1.jpg
643,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_44000042_1.jpg
1157,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_13000024_3.jpg
351,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041118_5.jpg
258,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041097_1.jpg
754,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_44000019_2.jpg
1265,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085322_2.jpg
246,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_50600017_1.jpg
259,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12100060_1.jpg
623,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12100131_1.jpg
180,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041148_1.jpg
321,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_50600068_1.jpg
1097,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085152_8.jpg
1332,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_92000056_1.jpg
836,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12300229_1.jpg
1009,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_77000018_0.jpg
662,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_44000025_2.jpg
1387,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085149_1.jpg
393,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085244_3.jpg
33,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085274_3.jpg
249,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085079_2.jpg
653,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085229_3.jpg
959,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_44000058_2.jpg
1479,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_90100017_2.jpg
1216,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12100190_1.jpg
577,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041133_1.jpg
1319,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041061_7.jpg
175,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_77000016_5.jpg
1229,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12300222_1.jpg
425,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_50600022_1.jpg
512,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085060_1.jpg
358,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_13000095_1.jpg
1139,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041132_8.jpg
12,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085203_1.jpg
335,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12100183_1.jpg
1293,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085044_1.jpg
263,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_44000067_3.jpg
105,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12100198_1.jpg
386,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12300076_2.jpg
690,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085201_1.jpg
1247,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041184_1.jpg
1031,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_13000008_1.jpg
1224,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12100031_5.jpg
489,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085015_1.jpg
1315,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_77000005_3.jpg
1485,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085249_2.jpg
579,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085133_5.jpg
414,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085127_1.jpg
1232,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_50600010_1.jpg
1462,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_90100018_1.jpg
1061,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041075_1.jpg
531,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_50600027_1.jpg
209,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085070_5.jpg
1314,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085095_1.jpg
593,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041172_2.jpg
570,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085244_2.jpg
453,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085209_3.jpg
1086,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12300242_1.jpg
999,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12300074_5.jpg
133,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085097_7.jpg
218,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085067_8.jpg
872,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_90100011_3.jpg
1063,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_44000096_1.jpg
1297,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085055_6.jpg
1482,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041072_2.jpg
1443,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_90100062_1.jpg
1029,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12300221_1.jpg
340,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12000038_2.jpg
477,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085009_1.jpg
107,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085121_8.jpg
1459,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_44000023_1.jpg
328,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041128_1.jpg
792,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085225_5.jpg
1049,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041149_8.jpg
1422,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_77000030_5.jpg
323,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_90100035_6.jpg
931,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12300124_2.jpg
203,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_77000092_3.jpg
1210,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041187_7.jpg
558,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_92000088_1.jpg
808,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085288_2.jpg
717,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085076_2.jpg
1042,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12300066_1.jpg
1453,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12100013_5.jpg
639,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_77000034_0.jpg
1497,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_13000020_2.jpg
1219,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085020_1.jpg
766,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085230_5.jpg
476,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_50600074_1.jpg
995,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12100033_0.jpg
1245,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_92000004_6.jpg
223,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085309_1.jpg
355,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085227_2.jpg
1305,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_92000100_1.jpg
599,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085065_3.jpg
1148,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12000593_1.jpg
434,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_77000025_1.jpg
1256,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12100046_1.jpg
1043,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041095_1.jpg
692,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_13000162_1.jpg
307,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_13000005_7.jpg
250,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_50600001_1.jpg
490,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_90100021_1.jpg
1165,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_77000044_1.jpg
572,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_13000098_1.jpg
772,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_90100045_1.jpg
840,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085079_1.jpg
953,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041042_2.jpg
1251,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_92000038_1.jpg
487,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12100038_1.jpg
910,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041052_1.jpg
1449,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041122_2.jpg
173,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085278_1.jpg
737,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085077_1.jpg
1400,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085269_1.jpg
113,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12000204_2.jpg
104,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12300114_1.jpg
885,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041099_5.jpg
353,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085253_1.jpg
507,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_13000013_6.jpg
1321,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085299_1.jpg
449,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085268_4.jpg
1111,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085045_2.jpg
1309,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_44000045_1.jpg
587,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085196_0.jpg
1039,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_92000003_0.jpg
2,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_92000103_1.jpg
236,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_77000099_1.jpg
814,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085062_1.jpg
1323,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085044_7.jpg
950,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_44000110_2.jpg
611,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_13000046_1.jpg
427,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085082_5.jpg
46,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085024_2.jpg
804,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085196_1.jpg
553,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_50600029_1.jpg
535,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085246_2.jpg
800,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12300155_1.jpg
462,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_50600056_1.jpg
1259,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085017_6.jpg
1112,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041142_5.jpg
1278,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_44000073_1.jpg
769,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_44000076_1.jpg
1413,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_92000109_0.jpg
1484,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_77000065_1.jpg
1099,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041028_1.jpg
925,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085083_1.jpg
1390,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_13000102_1.jpg
292,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085043_1.jpg
1164,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_50600018_1.jpg
278,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_44000055_2.jpg
1322,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041059_5.jpg
694,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12300149_1.jpg
1171,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12100187_1.jpg
576,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_90100083_1.jpg
160,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_44000021_1.jpg
286,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_44000051_1.jpg
1262,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041207_1.jpg
519,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_90100068_1.jpg
312,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041016_1.jpg
200,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085104_5.jpg
857,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085221_3.jpg
745,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_92000027_2.jpg
156,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_13000048_7.jpg
661,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12100162_1.jpg
22,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12100194_1.jpg
88,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_77000050_1.jpg
971,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085185_8.jpg
426,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_13000030_3.jpg
265,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_13000119_1.jpg
148,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041010_7.jpg
888,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085299_7.jpg
1233,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085234_2.jpg
319,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_13000085_8.jpg
245,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_77000011_5.jpg
530,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_13000108_9.jpg
1331,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_50600051_1.jpg
1025,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_92000099_1.jpg
62,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041127_5.jpg
892,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_77000004_2.jpg
826,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_13000187_2.jpg
103,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041209_1.jpg
252,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_50600006_5.jpg
935,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_92000084_1.jpg
28,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085323_2.jpg
1450,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_50600062_1.jpg
818,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085066_1.jpg
1324,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_77000076_1.jpg
368,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085142_3.jpg
1399,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_13000037_3.jpg
1458,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12300144_1.jpg
467,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12100161_1.jpg
100,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_13000094_1.jpg
1055,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085270_1.jpg
376,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041155_2.jpg
1337,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_13000037_2.jpg
381,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_13000019_4.jpg
1089,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_13000087_1.jpg
1050,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_92000009_1.jpg
896,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085235_2.jpg
1441,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085281_0.jpg
1056,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12100139_2.jpg
1494,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_13000080_8.jpg
31,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_92000025_1.jpg
860,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_50600043_5.jpg
811,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085256_8.jpg
1404,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085043_2.jpg
696,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12100014_5.jpg
1302,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085247_3.jpg
1034,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_44000031_3.jpg
724,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12100166_1.jpg
1175,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_90100076_1.jpg
524,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041144_6.jpg
788,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_92000016_1.jpg
765,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085142_2.jpg
1440,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085308_1.jpg
205,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085111_1.jpg
882,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085237_1.jpg
1282,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_90100042_1.jpg
1226,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12100010_1.jpg
633,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12300227_2.jpg
637,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_13000063_9.jpg
1335,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12100189_1.jpg
1481,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085125_1.jpg
1474,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_77000003_0.jpg
712,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085123_6.jpg
638,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_90100016_3.jpg
228,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085248_3.jpg
1401,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12300118_1.jpg
0,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_13000006_1.jpg
1103,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041138_1.jpg
187,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041025_1.jpg
610,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12300132_1.jpg
783,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_44000025_3.jpg
806,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12300219_1.jpg
1180,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041005_1.jpg
541,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_50600019_2.jpg
1045,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12000001_1.jpg
260,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085040_2.jpg
413,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_44000080_2.jpg
626,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041121_1.jpg
1418,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085317_6.jpg
473,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085075_8.jpg
646,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_44000068_1.jpg
422,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_77000096_1.jpg
120,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_12300247_2.jpg
1124,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_13000002_8.jpg
202,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_20085114_3.jpg
687,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_50600016_1.jpg
986,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_44000092_2.jpg
830,2,Short,./My_Datasets/Classification/DeepPCB-Crop/Short/Short_00041043_7.jpg
