,Image_Label,probs,types,Image_Path
594,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0595.png
53,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0054.png
2332,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2333.png
601,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0602.png
702,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0703.png
853,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0854.png
1955,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1956.png
1896,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1897.png
434,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0435.png
556,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0557.png
362,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0363.png
240,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0241.png
461,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0462.png
2437,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell2438.png
170,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0171.png
2335,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2336.png
659,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0660.png
34,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0035.png
146,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0147.png
661,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0662.png
2598,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2599.png
2333,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2334.png
1099,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1100.png
436,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0437.png
1393,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1394.png
1636,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1637.png
304,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0305.png
1671,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1672.png
251,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0252.png
403,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0404.png
604,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0605.png
2329,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2330.png
501,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0502.png
334,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0335.png
606,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0607.png
469,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0470.png
514,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0515.png
2070,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2071.png
210,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0211.png
2088,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2089.png
881,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0882.png
50,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0051.png
1100,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1101.png
1174,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1175.png
896,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0897.png
741,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0742.png
1588,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1589.png
701,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0702.png
123,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0124.png
662,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0663.png
1041,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1042.png
538,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0539.png
378,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0379.png
529,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0530.png
1002,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1003.png
33,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0034.png
2052,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2053.png
610,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0611.png
1307,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1308.png
1040,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1041.png
2013,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2014.png
1098,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1099.png
40,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0041.png
425,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0426.png
665,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0666.png
639,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0640.png
473,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0474.png
820,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0821.png
492,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0493.png
1894,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1895.png
293,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0294.png
445,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0446.png
459,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0460.png
1990,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1991.png
211,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0212.png
1395,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1396.png
1220,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1221.png
758,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0759.png
18,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0019.png
45,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0046.png
1853,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1854.png
58,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0059.png
1669,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1670.png
811,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0812.png
1622,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1623.png
31,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0032.png
196,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0197.png
1087,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1088.png
870,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0871.png
450,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0451.png
858,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0859.png
671,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0672.png
2547,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2548.png
1627,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1628.png
2038,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2039.png
462,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0463.png
13,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0014.png
23,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0024.png
1960,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1961.png
1953,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1954.png
1903,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1904.png
488,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0489.png
591,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0592.png
463,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0464.png
276,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0277.png
1421,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1422.png
791,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0792.png
288,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0289.png
1418,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1419.png
228,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0229.png
320,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0321.png
681,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0682.png
1836,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1837.png
2061,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2062.png
640,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0641.png
1266,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1267.png
1029,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1030.png
303,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0304.png
2515,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2516.png
619,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0620.png
794,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0795.png
1063,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1064.png
491,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0492.png
1837,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1838.png
186,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0187.png
935,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0936.png
2071,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2072.png
1729,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1730.png
374,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0375.png
798,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0799.png
420,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0421.png
399,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0400.png
731,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0732.png
1650,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1651.png
1044,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1045.png
164,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0165.png
124,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0125.png
867,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0868.png
470,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0471.png
2349,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2350.png
52,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0053.png
1617,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1618.png
370,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0371.png
1656,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1657.png
383,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0384.png
367,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0368.png
279,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0280.png
245,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0246.png
836,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0837.png
282,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0283.png
14,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0015.png
524,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0525.png
166,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0167.png
2017,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2018.png
494,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0495.png
202,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0203.png
421,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0422.png
400,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0401.png
835,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0836.png
1055,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1056.png
833,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0834.png
9,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0010.png
465,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0466.png
283,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0284.png
699,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0700.png
388,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0389.png
428,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0429.png
884,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0885.png
787,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0788.png
889,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0890.png
