,Unnamed: 0,Image_Label,Image_Class,Image_Path,Unnamed: 0.1
1280,1280,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1281.jpg,1280.0
1281,1281,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1282.jpg,1281.0
1282,1282,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1283.jpg,1282.0
1283,1283,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1284.jpg,1283.0
1284,1284,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1285.jpg,1284.0
1285,1285,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1286.jpg,1285.0
1286,1286,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1287.jpg,1286.0
1287,1287,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1288.jpg,1287.0
1288,1288,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1289.jpg,1288.0
1289,1289,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1290.jpg,1289.0
1290,1290,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1291.jpg,1290.0
1291,1291,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1292.jpg,1291.0
1292,1292,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1293.jpg,1292.0
1293,1293,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1294.jpg,1293.0
1294,1294,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1295.jpg,1294.0
1295,1295,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1296.jpg,1295.0
1296,1296,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1297.jpg,1296.0
1297,1297,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1298.jpg,1297.0
1298,1298,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1299.jpg,1298.0
1299,1299,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1300.jpg,1299.0
1300,1300,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1301.jpg,1300.0
1301,1301,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1302.jpg,1301.0
1302,1302,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1303.jpg,1302.0
1303,1303,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1304.jpg,1303.0
1304,1304,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1305.jpg,1304.0
1305,1305,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1306.jpg,1305.0
1306,1306,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1307.jpg,1306.0
1307,1307,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1308.jpg,1307.0
1308,1308,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1309.jpg,1308.0
1309,1309,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1310.jpg,1309.0
1310,1310,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1311.jpg,1310.0
1311,1311,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1312.jpg,1311.0
1312,1312,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1313.jpg,1312.0
1313,1313,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1314.jpg,1313.0
1314,1314,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1315.jpg,1314.0
1315,1315,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1316.jpg,1315.0
1316,1316,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1317.jpg,1316.0
1317,1317,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1318.jpg,1317.0
1318,1318,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1319.jpg,1318.0
1319,1319,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1320.jpg,1319.0
1320,1320,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1321.jpg,1320.0
1321,1321,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1322.jpg,1321.0
1322,1322,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1323.jpg,1322.0
1323,1323,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1324.jpg,1323.0
1324,1324,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1325.jpg,1324.0
1325,1325,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1326.jpg,1325.0
1326,1326,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1327.jpg,1326.0
1327,1327,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1328.jpg,1327.0
1328,1328,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1329.jpg,1328.0
1329,1329,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1330.jpg,1329.0
1330,1330,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1331.jpg,1330.0
1331,1331,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1332.jpg,1331.0
1332,1332,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1333.jpg,1332.0
1333,1333,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1334.jpg,1333.0
1334,1334,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1335.jpg,1334.0
1335,1335,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1336.jpg,1335.0
1336,1336,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1337.jpg,1336.0
1337,1337,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1338.jpg,1337.0
1338,1338,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1339.jpg,1338.0
1339,1339,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1340.jpg,1339.0
1340,1340,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1341.jpg,1340.0
1341,1341,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1342.jpg,1341.0
1342,1342,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1343.jpg,1342.0
1343,1343,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1344.jpg,1343.0
1344,1344,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1345.jpg,1344.0
1345,1345,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1346.jpg,1345.0
1346,1346,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1347.jpg,1346.0
1347,1347,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1348.jpg,1347.0
1348,1348,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1349.jpg,1348.0
1349,1349,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1350.jpg,1349.0
1350,1350,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1351.jpg,1350.0
1351,1351,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1352.jpg,1351.0
1352,1352,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1353.jpg,1352.0
1353,1353,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1354.jpg,1353.0
1354,1354,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1355.jpg,1354.0
1355,1355,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1356.jpg,1355.0
1356,1356,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1357.jpg,1356.0
1357,1357,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1358.jpg,1357.0
1358,1358,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1359.jpg,1358.0
1359,1359,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1360.jpg,1359.0
1360,1360,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1361.jpg,1360.0
1361,1361,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1362.jpg,1361.0
1362,1362,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1363.jpg,1362.0
1363,1363,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1364.jpg,1363.0
1364,1364,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1365.jpg,1364.0
1365,1365,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1366.jpg,1365.0
1366,1366,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1367.jpg,1366.0
1367,1367,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1368.jpg,1367.0
1368,1368,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1369.jpg,1368.0
1369,1369,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1370.jpg,1369.0
1370,1370,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1371.jpg,1370.0
1371,1371,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1372.jpg,1371.0
1372,1372,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1373.jpg,1372.0
1373,1373,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1374.jpg,1373.0
1374,1374,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1375.jpg,1374.0
1375,1375,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1376.jpg,1375.0
1376,1376,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1377.jpg,1376.0
1377,1377,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1378.jpg,1377.0
1378,1378,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1379.jpg,1378.0
1379,1379,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1380.jpg,1379.0
1380,1380,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1381.jpg,1380.0
1381,1381,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1382.jpg,1381.0
1382,1382,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1383.jpg,1382.0
1383,1383,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1384.jpg,1383.0
1384,1384,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1385.jpg,1384.0
1385,1385,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1386.jpg,1385.0
1386,1386,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1387.jpg,1386.0
1387,1387,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1388.jpg,1387.0
1388,1388,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1389.jpg,1388.0
1389,1389,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1390.jpg,1389.0
1390,1390,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1391.jpg,1390.0
1391,1391,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1392.jpg,1391.0
1392,1392,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1393.jpg,1392.0
1393,1393,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1394.jpg,1393.0
1394,1394,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1395.jpg,1394.0
1395,1395,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1396.jpg,1395.0
1396,1396,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1397.jpg,1396.0
1397,1397,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1398.jpg,1397.0
1398,1398,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1399.jpg,1398.0
1399,1399,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1400.jpg,1399.0
1400,1400,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1401.jpg,1400.0
1401,1401,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1402.jpg,1401.0
1402,1402,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1403.jpg,1402.0
1403,1403,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1404.jpg,1403.0
1404,1404,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1405.jpg,1404.0
1405,1405,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1406.jpg,1405.0
1406,1406,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1407.jpg,1406.0
1407,1407,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1408.jpg,1407.0
1408,1408,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1409.jpg,1408.0
1409,1409,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1410.jpg,1409.0
1410,1410,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1411.jpg,1410.0
1411,1411,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1412.jpg,1411.0
1412,1412,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1413.jpg,1412.0
1413,1413,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1414.jpg,1413.0
1414,1414,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1415.jpg,1414.0
1415,1415,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1416.jpg,1415.0
1416,1416,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1417.jpg,1416.0
1417,1417,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1418.jpg,1417.0
1418,1418,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1419.jpg,1418.0
1419,1419,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1420.jpg,1419.0
1420,1420,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1421.jpg,1420.0
1421,1421,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1422.jpg,1421.0
1422,1422,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1423.jpg,1422.0
1423,1423,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1424.jpg,1423.0
1424,1424,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1425.jpg,1424.0
1425,1425,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1426.jpg,1425.0
1426,1426,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1427.jpg,1426.0
1427,1427,4,Spurious_copper,My_TAOD/TA/TA_Results/SAGAN/DeepPCB_Crop[30-shot] 4 2025-02-23_05-02-02/samples/10000epoch_1500/1428.jpg,1427.0
