Unnamed: 0,Unnamed: 0.1,Image_Label,Image_Class,Image_Path
701,101,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_200/102.jpg
708,108,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_200/109.jpg
719,119,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_200/120.jpg
725,125,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_200/126.jpg
728,128,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_200/129.jpg
731,131,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_200/132.jpg
733,133,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_200/134.jpg
734,134,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_200/135.jpg
735,135,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_200/136.jpg
745,145,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_200/146.jpg
748,148,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_200/149.jpg
761,161,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_200/162.jpg
768,168,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_200/169.jpg
769,169,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_200/170.jpg
777,177,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_200/178.jpg
786,186,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_200/187.jpg
788,188,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_200/189.jpg
798,198,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_200/199.jpg
924,24,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_300/25.jpg
928,28,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_300/29.jpg
936,36,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_300/37.jpg
947,47,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_300/48.jpg
948,48,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_300/49.jpg
955,55,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_300/56.jpg
968,68,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_300/69.jpg
977,77,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_300/78.jpg
978,78,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_300/79.jpg
985,85,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_300/86.jpg
986,86,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_300/87.jpg
1012,112,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_300/113.jpg
1020,120,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_300/121.jpg
1047,147,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_300/148.jpg
1051,151,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_300/152.jpg
1060,160,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_300/161.jpg
1075,175,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_300/176.jpg
1079,179,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_300/180.jpg
1101,201,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_300/202.jpg
1117,217,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_300/218.jpg
1124,224,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_300/225.jpg
1175,275,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_300/276.jpg
1177,277,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_300/278.jpg
1178,278,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_300/279.jpg
1286,86,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_400/87.jpg
1295,95,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_400/96.jpg
1402,202,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 0 2025-01-09_09-54-21/samples/3000epoch_400/203.jpg
23,416,1,Open_circuit,./My_Datasets/Classification/PCB-200/Open_circuit/图片 1.png-34.png
24,431,1,Open_circuit,./My_Datasets/Classification/PCB-200/Open_circuit/000106_0_04_07859_17046.bmp
25,565,1,Open_circuit,./My_Datasets/Classification/PCB-200/Open_circuit/000054_0_02_01939_06791.bmp
26,528,1,Open_circuit,./My_Datasets/Classification/PCB-200/Open_circuit/图片 1.png-71.png
27,535,1,Open_circuit,./My_Datasets/Classification/PCB-200/Open_circuit/000196_0_04_07906_07133.bmp
29,544,1,Open_circuit,./My_Datasets/Classification/PCB-200/Open_circuit/000113_0_04_06681_11300 - 副本.bmp
0,0,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_30/1.jpg
1,1,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_30/2.jpg
2,2,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_30/3.jpg
3,3,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_30/4.jpg
4,4,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_30/5.jpg
5,5,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_30/6.jpg
6,6,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_30/7.jpg
7,7,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_30/8.jpg
8,8,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_30/9.jpg
9,9,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_30/10.jpg
10,10,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_30/11.jpg
11,11,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_30/12.jpg
12,12,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_30/13.jpg
13,13,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_30/14.jpg
14,14,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_30/15.jpg
15,15,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_30/16.jpg
16,16,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_30/17.jpg
17,17,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_30/18.jpg
18,18,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_30/19.jpg
19,19,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_30/20.jpg
20,20,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_30/21.jpg
21,21,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_30/22.jpg
22,22,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_30/23.jpg
24,24,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_30/25.jpg
25,25,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_30/26.jpg
26,26,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_30/27.jpg
27,27,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_30/28.jpg
28,28,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_30/29.jpg
29,29,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_30/30.jpg
0,0,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/1.jpg
1,1,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/2.jpg
2,2,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/3.jpg
3,3,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/4.jpg
4,4,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/5.jpg
5,5,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/6.jpg
6,6,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/7.jpg
9,9,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/10.jpg
10,10,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/11.jpg
12,12,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/13.jpg
13,13,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/14.jpg
14,14,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/15.jpg
15,15,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/16.jpg
16,16,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/17.jpg
17,17,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/18.jpg
19,19,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/20.jpg
22,22,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/23.jpg
23,23,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/24.jpg
25,25,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/26.jpg
26,26,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/27.jpg
27,27,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/28.jpg
28,28,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/29.jpg
29,29,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/30.jpg
31,31,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/32.jpg
32,32,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/33.jpg
33,33,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/34.jpg
34,34,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/35.jpg
36,36,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/37.jpg
37,37,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/38.jpg
38,38,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/39.jpg
39,39,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/40.jpg
40,40,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/41.jpg
42,42,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/43.jpg
43,43,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/44.jpg
44,44,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/45.jpg
46,46,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/47.jpg
47,47,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/48.jpg
48,48,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/49.jpg
49,49,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/50.jpg
50,50,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/51.jpg
51,51,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/52.jpg
52,52,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/53.jpg
53,53,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/54.jpg
54,54,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/55.jpg
55,55,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/56.jpg
56,56,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/57.jpg
57,57,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/58.jpg
58,58,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/59.jpg
59,59,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/60.jpg
60,60,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/61.jpg
61,61,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/62.jpg
62,62,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/63.jpg
63,63,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/64.jpg
66,66,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/67.jpg
67,67,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/68.jpg
68,68,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_70/69.jpg
1,1,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_200/2.jpg
2,2,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_200/3.jpg
4,4,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_200/5.jpg
6,6,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_200/7.jpg
7,7,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_200/8.jpg
8,8,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_200/9.jpg
11,11,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_200/12.jpg
12,12,1,Open_circuit,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-DeepPCB_Crop[200-shot] 1 2025-01-09_12-12-42/samples/3000epoch_200/13.jpg
